"","date","id","prec","tair","tw","tmax","tmin","urmax","patm","pnmm","wd","wsmax","n","cc","evap","ur","ws"
"21140",1980-11-04 18:00:00,83743,NA,24.4,21.6,NA,NA,77,1013.3,NA,14,9.1,NA,3,NA,NA,NA
"21141",1980-11-05 00:00:00,83743,NA,22,20.6,26.8,NA,87,1015,NA,18,3.3,10.5,3,5,80.25,2.8
"21142",1980-11-05 12:00:00,83743,0,24.6,21.8,NA,21.1,77,1014.5,NA,5,1.6,NA,8,NA,NA,NA
"21143",1980-11-05 18:00:00,83743,NA,26.4,23.6,NA,NA,78,1009.3,NA,14,4.5,NA,5,NA,NA,NA
"21144",1980-11-06 00:00:00,83743,NA,24,22,30.8,NA,83,1009.6,NA,9,2.3,11,0,4.6,79.75,3
"21145",1980-11-06 12:00:00,83743,0,26,23.1,NA,21.9,77,1008.6,NA,5,2.1,NA,0,NA,NA,NA
"21146",1980-11-06 18:00:00,83743,NA,27.3,23.6,NA,NA,72,1004.9,NA,14,5.3,NA,1,NA,NA,NA
"21147",1980-11-07 00:00:00,83743,NA,24.6,22.8,36,NA,85,1005.6,NA,18,1.6,10.2,3,5.4,68.5,4.733333
"21148",1980-11-07 12:00:00,83743,0,29.8,24.1,NA,22.9,61,1004.6,NA,32,3.3,NA,2,NA,NA,NA
"21149",1980-11-07 18:00:00,83743,NA,30.2,24.5,NA,NA,61,1003.7,NA,36,6.1,NA,3,NA,NA,NA
"21150",1980-11-08 00:00:00,83743,NA,26.9,23.8,NA,NA,76,1004.9,NA,32,4.8,NA,10,NA,NA,NA
"21151",1980-11-08 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21152",1980-11-10 00:00:00,83743,NA,NA,NA,33.6,NA,NA,NA,NA,NA,NA,5.2,NA,8.4,74.5,3.6
"21153",1980-11-10 12:00:00,83743,0,31.6,25.1,NA,25,57,1009.6,NA,32,3,NA,7,NA,NA,NA
"21154",1980-11-10 18:00:00,83743,NA,29,24.7,NA,NA,69,1008.4,NA,18,5.5,NA,7,NA,NA,NA
"21155",1980-11-11 00:00:00,83743,NA,25.6,23.9,NA,NA,86,1011.4,NA,32,2.3,NA,10,NA,NA,NA
"21156",1980-11-11 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21157",1980-11-15 00:00:00,83743,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,11.7,NA,5.5,71,4.133333
"21158",1980-11-15 12:00:00,83743,0,22.5,19,NA,17.9,70,1016.6,NA,36,1.6,NA,1,NA,NA,NA
"21159",1980-11-15 18:00:00,83743,NA,23.2,18.9,NA,NA,64,1014.1,NA,14,7.5,NA,1,NA,NA,NA
"21160",1980-11-16 00:00:00,83743,NA,21.2,18.4,24.9,NA,75,1014.9,NA,14,3.3,11.5,1,7,77.75,3.9
"21161",1980-11-16 12:00:00,83743,0,23.7,20,NA,20.3,69,1015.2,NA,9,1.6,NA,1,NA,NA,NA
"21162",1980-11-16 18:00:00,83743,NA,23.6,21,NA,NA,78,1011.7,NA,14,8.1,NA,2,NA,NA,NA
"21163",1980-11-17 00:00:00,83743,NA,22.4,20.4,27,NA,82,1012.4,NA,18,2,8.9,9,4.5,82.5,4
"21164",1980-11-17 12:00:00,83743,0,23.9,21.6,NA,20.6,81,1014.3,NA,9,2.1,NA,6,NA,NA,NA
"21165",1980-11-17 18:00:00,83743,NA,24.9,21.8,NA,NA,75,1014,NA,18,6.8,NA,4,NA,NA,NA
"21166",1980-11-18 00:00:00,83743,NA,22.8,21.3,26.2,NA,87,1017.1,NA,18,3.1,11.1,6,4.2,77.75,5.4
"21167",1980-11-18 12:00:00,83743,0,24.6,21.1,NA,20.9,72,1019.2,NA,36,3.3,NA,2,NA,NA,NA
"21168",1980-11-18 18:00:00,83743,NA,24.9,21.5,NA,NA,73,1017,NA,14,8.3,NA,1,NA,NA,NA
"21169",1980-11-19 00:00:00,83743,NA,22.6,20.6,26.2,NA,83,1017.3,NA,14,4.6,9.1,8,5,82,3.9
"21170",1980-11-19 12:00:00,83743,0,24.8,20.3,NA,17.4,64,1016.2,NA,18,2,NA,10,NA,NA,NA
"21171",1980-11-19 18:00:00,83743,NA,25.3,22,NA,NA,74,1011.9,NA,18,7.1,NA,7,NA,NA,NA
"21172",1980-11-20 00:00:00,83743,NA,23,22.4,NA,NA,95,1013,NA,23,2.6,NA,10,NA,NA,NA
"21173",1980-11-20 12:00:00,83743,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21174",1980-11-21 00:00:00,83743,NA,NA,NA,26.7,NA,NA,NA,NA,NA,NA,8,NA,2.5,86.25,3.866667
"21175",1980-11-21 12:00:00,83743,0,24.4,23.1,NA,21.6,89,1014,NA,14,2.5,NA,1,NA,NA,NA
"21176",1980-11-21 18:00:00,83743,NA,26.3,24.1,NA,NA,82,1011.9,NA,14,5,NA,3,NA,NA,NA
"21177",1980-11-22 00:00:00,83743,NA,25.1,23.5,29.2,NA,87,1013.3,NA,9,4.1,9.3,8,2.9,78.5,3.033333
"21178",1980-11-22 12:00:00,83743,0,26.6,24,NA,19.9,80,1014,NA,9,1.6,NA,9,NA,NA,NA
"21179",1980-11-22 18:00:00,83743,NA,27.9,24.5,NA,NA,74,1009.7,NA,18,5,NA,5,NA,NA,NA
"21180",1980-11-23 00:00:00,83743,NA,25.7,23.2,33.3,NA,80,1010,NA,9,2.5,6.3,9,4.1,72.25,2.366667
"21181",1980-11-23 12:00:00,83743,0,27.8,24,NA,23.3,72,1008.8,NA,5,3,NA,9,NA,NA,NA
"21182",1980-11-23 18:00:00,83743,NA,32.4,25.8,NA,NA,57,1005.4,NA,5,2,NA,6,NA,NA,NA
"21183",1980-11-24 00:00:00,83743,NA,26,23.5,NA,NA,80,1007.1,NA,14,2.1,NA,10,NA,NA,NA
"21184",1980-11-24 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21185",1980-11-27 00:00:00,83743,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,11.3,NA,5.5,75.75,4.166667
"21186",1980-11-27 12:00:00,83743,0,23.6,20.5,NA,20.4,74,1017.5,NA,14,2.5,NA,1,NA,NA,NA
"21187",1980-11-27 18:00:00,83743,NA,23.1,20.2,NA,NA,75,1015.6,NA,14,7.5,NA,0,NA,NA,NA
"21188",1980-11-28 00:00:00,83743,NA,22.2,19.6,24.3,NA,77,1017,NA,14,2.5,10.9,8,6.6,73.5,5.2
"21189",1980-11-28 12:00:00,83743,0,23.3,20.3,NA,21.2,75,1017.7,NA,18,2.5,NA,8,NA,NA,NA
"21190",1980-11-28 18:00:00,83743,NA,24,21,NA,NA,75,1015.4,NA,14,10.8,NA,7,NA,NA,NA
"21191",1980-11-29 00:00:00,83743,NA,23.3,20,26.4,NA,72,1003.2,NA,14,2.3,6.9,10,7,80.75,3
"21192",1980-11-29 12:00:00,83743,0,24.5,22.1,NA,21.3,80,1015.1,NA,36,1.3,NA,9,NA,NA,NA
"21193",1980-11-29 18:00:00,83743,NA,25.5,22.6,NA,NA,77,1011.1,NA,18,6.6,NA,9,NA,NA,NA
"21194",1980-11-30 00:00:00,83743,NA,23.4,21.4,NA,NA,83,1012.7,NA,18,1.1,NA,4,NA,NA,NA
"21195",1980-11-30 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21196",1980-12-02 00:00:00,83743,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,0,NA,2.2,88,1.233333
"21197",1980-12-02 12:00:00,83743,0,24.5,22.8,NA,23.8,86,1006.2,NA,36,3,NA,10,NA,NA,NA
"21198",1980-12-02 18:00:00,83743,NA,26.4,24.4,NA,NA,84,1004,NA,18,0.7,NA,10,NA,NA,NA
"21199",1980-12-03 00:00:00,83743,NA,24.2,23.2,NA,NA,91,1005.1,NA,0,0,NA,10,NA,NA,NA
"21200",1980-12-03 12:00:00,83743,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21201",1980-12-04 00:00:00,83743,NA,NA,NA,33.1,NA,NA,NA,NA,NA,NA,4.4,NA,2.9,80,3.5
"21202",1980-12-04 12:00:00,83743,0.6,28.2,24.5,NA,20.3,73,1003.1,NA,36,2.6,NA,10,NA,NA,NA
"21203",1980-12-04 18:00:00,83743,NA,29.8,25.1,NA,NA,67,1001.8,NA,18,4.3,NA,8,NA,NA,NA
"21204",1980-12-05 00:00:00,83743,NA,24.2,23,NA,NA,90,1004.9,NA,36,3.6,NA,6,NA,NA,NA
"21205",1980-12-05 12:00:00,83743,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21206",1980-12-06 00:00:00,83743,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,7.8,NA,7.2,72.5,3.733333
"21207",1980-12-06 12:00:00,83743,0,31.9,25.1,NA,24.1,56,1008.3,NA,32,6.1,NA,7,NA,NA,NA
"21208",1980-12-06 18:00:00,83743,NA,28,23.1,NA,NA,64,1007.6,NA,23,5.1,NA,5,NA,NA,NA
"21209",1980-12-07 00:00:00,83743,NA,24.4,22.6,27.7,NA,85,1010.6,NA,0,0,8.2,10,4.8,88.25,3.766667
"21210",1980-12-07 12:00:00,83743,1,24,22.6,NA,18.3,88,1010.5,NA,14,3.6,NA,4,NA,NA,NA
"21211",1980-12-07 18:00:00,83743,NA,26.6,24.2,NA,NA,81,1010,NA,18,6.6,NA,7,NA,NA,NA
"21212",1980-12-08 00:00:00,83743,NA,24.4,23.5,25.9,NA,92,1012,NA,14,1.1,1.9,10,2.2,91.25,3.833333
"21213",1980-12-08 12:00:00,83743,0,23,22.4,NA,21.9,95,1012.3,NA,14,3.8,NA,10,NA,NA,NA
"21214",1980-12-08 18:00:00,83743,NA,24.6,23.7,NA,NA,92,1011.2,NA,14,6.1,NA,5,NA,NA,NA
"21215",1980-12-09 00:00:00,83743,NA,23.8,22.5,26.8,NA,89,1012.6,NA,14,1.6,8.4,8,2,87.25,4.433333
"21216",1980-12-09 12:00:00,83743,0,24.4,23.2,NA,22.3,90,1012.4,NA,14,5,NA,4,NA,NA,NA
"21217",1980-12-09 18:00:00,83743,NA,26.1,24.2,NA,NA,85,1009.7,NA,14,5.8,NA,3,NA,NA,NA
"21218",1980-12-10 00:00:00,83743,NA,24.4,22.8,NA,NA,87,1011.1,NA,32,2.5,NA,5,NA,NA,NA
"21219",1980-12-10 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21220",1980-12-24 00:00:00,83743,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,8.9,NA,2.9,83.5,3.2
"21221",1980-12-24 12:00:00,83743,0,27.7,24.8,NA,22.4,78,1015.6,NA,36,2.8,NA,5,NA,NA,NA
"21222",1980-12-24 18:00:00,83743,NA,28.2,24.7,NA,NA,74,1011.7,NA,14,6.8,NA,1,NA,NA,NA
"21223",1980-12-25 00:00:00,83743,NA,23.4,22.4,NA,NA,91,1013.5,NA,0,0,NA,10,NA,NA,NA
"21224",1980-12-25 12:00:00,83743,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21225",1980-12-26 00:00:00,83743,NA,NA,NA,27.9,NA,NA,NA,NA,NA,NA,5.7,NA,2.5,86,4.2
"21226",1980-12-26 12:00:00,83743,0,25.5,23.9,NA,22.6,87,1014.4,NA,5,3.3,NA,7,NA,NA,NA
"21227",1980-12-26 18:00:00,83743,NA,26.8,24.7,NA,NA,83,1012.5,NA,18,6,NA,7,NA,NA,NA
"21228",1980-12-27 00:00:00,83743,NA,24.6,23,NA,NA,87,1013.6,NA,14,3.3,NA,9,NA,NA,NA
"21229",1980-12-27 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21230",1980-12-28 00:00:00,83743,NA,NA,NA,29.6,NA,NA,NA,NA,NA,NA,8.2,NA,3.3,85.75,2.733333
"21231",1980-12-28 12:00:00,83743,0,26.4,24.1,NA,23.4,82,1012.8,NA,9,1.6,NA,7,NA,NA,NA
"21232",1980-12-28 18:00:00,83743,NA,27.8,25.3,NA,NA,81,1008.9,NA,18,6.6,NA,5,NA,NA,NA
"21233",1980-12-29 00:00:00,83743,NA,24.2,23,NA,NA,90,1012.2,NA,0,0,NA,10,NA,NA,NA
"21234",1980-12-29 12:00:00,83743,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21235",1981-01-01 00:00:00,83743,NA,NA,NA,27.2,NA,NA,NA,NA,NA,NA,5.4,NA,4.1,80.75,2.633333
"21236",1981-01-01 12:00:00,83743,0,26,23.8,NA,22.5,82,1010.3,NA,18,1.6,NA,7,NA,NA,NA
"21237",1981-01-01 18:00:00,83743,NA,25.7,22.6,NA,NA,75,1009.4,NA,18,6.3,NA,4,NA,NA,NA
"21238",1981-01-02 00:00:00,83743,NA,24.8,22.8,NA,NA,83,1011.5,NA,0,0,NA,9,NA,NA,NA
"21239",1981-01-02 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21240",1981-01-07 00:00:00,83743,NA,NA,NA,31.4,NA,NA,NA,NA,NA,NA,2.9,NA,5,75.5,1.966667
"21241",1981-01-07 12:00:00,83743,0,27.6,25.6,NA,25.1,84,1011.6,NA,14,2.1,NA,7,NA,NA,NA
"21242",1981-01-07 18:00:00,83743,NA,29.4,26.7,NA,NA,80,1008.5,NA,18,3.8,NA,8,NA,NA,NA
"21243",1981-01-08 00:00:00,83743,NA,26.2,22.2,29.5,NA,69,1010,NA,0,0,4.1,10,4.7,82.75,5.466667
"21244",1981-01-08 12:00:00,83743,0,27.3,24.4,NA,25,78,1011.4,NA,5,4.3,NA,10,NA,NA,NA
"21245",1981-01-08 18:00:00,83743,NA,26.7,24.8,NA,NA,85,1010,NA,14,8.3,NA,6,NA,NA,NA
"21246",1981-01-09 00:00:00,83743,NA,26.1,24.1,NA,NA,84,1011.5,NA,14,3.8,NA,9,NA,NA,NA
"21247",1981-01-09 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21248",1981-01-10 00:00:00,83743,NA,NA,NA,27.6,NA,NA,NA,NA,NA,NA,2.7,NA,4.8,85.25,4.133333
"21249",1981-01-10 12:00:00,83743,0,25.7,24.1,NA,24.2,87,1011.8,NA,14,2.8,NA,10,NA,NA,NA
"21250",1981-01-10 18:00:00,83743,NA,27.2,24.6,NA,NA,80,1010.7,NA,18,6,NA,7,NA,NA,NA
"21251",1981-01-11 00:00:00,83743,NA,25.2,23.6,28.5,NA,87,1011.4,NA,18,3.6,1.3,5,3,85.75,2.966667
"21252",1981-01-11 12:00:00,83743,0,26.4,24.7,NA,24.5,86,1010.1,NA,5,2.1,NA,9,NA,NA,NA
"21253",1981-01-11 18:00:00,83743,NA,26.9,24.5,NA,NA,81,1008.4,NA,14,6.8,NA,10,NA,NA,NA
"21254",1981-01-12 00:00:00,83743,NA,25.2,23.8,NA,NA,88,1009.6,NA,0,0,NA,10,NA,NA,NA
"21255",1981-01-12 12:00:00,83743,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21256",1981-01-18 00:00:00,83743,NA,NA,NA,30.4,NA,NA,NA,NA,NA,NA,9.4,NA,3,76.25,3.233333
"21257",1981-01-18 12:00:00,83743,0,28.2,25.2,NA,25.2,77,1015.1,NA,36,1.6,NA,7,NA,NA,NA
"21258",1981-01-18 18:00:00,83743,NA,29.4,26.4,NA,NA,78,1012.8,NA,18,5.5,NA,8,NA,NA,NA
"21259",1981-01-19 00:00:00,83743,NA,28.2,24.9,33.2,NA,75,1012.1,NA,5,2.6,5.7,0,4.3,74.5,3.966667
"21260",1981-01-19 12:00:00,83743,0,28.7,25,NA,25.2,73,1012.6,NA,5,3.8,NA,7,NA,NA,NA
"21261",1981-01-19 18:00:00,83743,NA,29.4,25,NA,NA,69,1009.9,NA,18,5.5,NA,7,NA,NA,NA
"21262",1981-01-20 00:00:00,83743,NA,28.4,25.4,NA,NA,78,1008.9,NA,18,2.6,NA,8,NA,NA,NA
"21263",1981-01-20 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21264",1981-01-21 00:00:00,83743,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,3.8,NA,6,80.5,4.733333
"21265",1981-01-21 12:00:00,83743,0,29.2,26.4,NA,25.8,79,1008.2,NA,36,2.1,NA,8,NA,NA,NA
"21266",1981-01-21 18:00:00,83743,NA,30,25.6,NA,NA,69,1006.8,NA,18,6.6,NA,7,NA,NA,NA
"21267",1981-01-22 00:00:00,83743,NA,25.8,24.2,NA,NA,87,1008.6,NA,32,5.5,NA,10,NA,NA,NA
"21268",1981-01-22 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21269",1981-01-24 00:00:00,83743,NA,NA,NA,26.6,NA,NA,NA,NA,NA,NA,4.5,NA,3.7,80.25,4.133333
"21270",1981-01-24 12:00:00,83743,0,25.8,23.2,NA,23.2,79,1016.3,NA,14,2.5,NA,8,NA,NA,NA
"21271",1981-01-24 18:00:00,83743,NA,26.3,23.8,NA,NA,80,1015.2,NA,14,7.3,NA,8,NA,NA,NA
"21272",1981-01-25 00:00:00,83743,NA,25.4,23,27.8,NA,81,1015.8,NA,9,2.6,9,9,4,82.75,3.8
"21273",1981-01-25 12:00:00,83743,0,27,24.7,NA,23.8,82,1016.4,NA,5,1.3,NA,6,NA,NA,NA
"21274",1981-01-25 18:00:00,83743,NA,26.8,24.4,NA,NA,81,1014.7,NA,18,6.6,NA,4,NA,NA,NA
"21275",1981-01-26 00:00:00,83743,NA,25.6,23.6,NA,NA,84,1015.6,NA,14,3.5,NA,8,NA,NA,NA
"21276",1981-01-26 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21277",1981-01-27 00:00:00,83743,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,11.1,NA,3.2,80.75,3.8
"21278",1981-01-27 12:00:00,83743,0,27.4,24.6,NA,24,78,1016.7,NA,9,1.6,NA,4,NA,NA,NA
"21279",1981-01-27 18:00:00,83743,NA,26.7,23.8,NA,NA,77,1017.3,NA,14,7.3,NA,7,NA,NA,NA
"21280",1981-01-28 00:00:00,83743,NA,26,24,28.3,NA,84,1018.1,NA,14,2.5,11.2,0,4.4,82.75,5.833333
"21281",1981-01-28 12:00:00,83743,0,27.2,24.3,NA,23.8,78,1019.1,NA,14,5.3,NA,3,NA,NA,NA
"21282",1981-01-28 18:00:00,83743,NA,27.7,24.9,NA,NA,79,1016.9,NA,14,8.1,NA,3,NA,NA,NA
"21283",1981-01-29 00:00:00,83743,NA,25.6,24,29.1,NA,87,1017.7,NA,14,4.1,11.5,0,4.2,79,3.133333
"21284",1981-01-29 12:00:00,83743,0,27.2,24.2,NA,23.3,77,1016.2,NA,5,3.3,NA,3,NA,NA,NA
"21285",1981-01-29 18:00:00,83743,NA,28.1,25,NA,NA,77,1013.6,NA,14,6.1,NA,2,NA,NA,NA
"21286",1981-01-30 00:00:00,83743,NA,26.4,24,30.6,NA,81,1013.6,NA,0,0,9.9,0,4.1,81.75,4.266667
"21287",1981-01-30 12:00:00,83743,0,27.2,25,NA,24.2,83,1012.5,NA,36,2.5,NA,3,NA,NA,NA
"21288",1981-01-30 18:00:00,83743,NA,28.8,25.2,NA,NA,74,1010.3,NA,18,4.8,NA,6,NA,NA,NA
"21289",1981-01-31 00:00:00,83743,NA,25.8,24,28.5,NA,85,1011.7,NA,18,5.5,7.3,10,4.6,85.25,4.2
"21290",1981-01-31 12:00:00,83743,0,26.6,24.5,NA,24.5,83,1012.2,NA,9,2.3,NA,6,NA,NA,NA
"21291",1981-01-31 18:00:00,83743,NA,27.9,25.3,NA,NA,80,1010.4,NA,14,6.8,NA,6,NA,NA,NA
"21292",1981-02-01 00:00:00,83743,NA,25.8,24.4,29.6,NA,89,1011.8,NA,14,3.5,9.6,6,3.8,78.5,3.1
"21293",1981-02-01 12:00:00,83743,0,27.4,25.3,NA,24.4,84,1014.1,NA,36,3.3,NA,0,NA,NA,NA
"21294",1981-02-01 18:00:00,83743,NA,29.1,25.6,NA,NA,74,1012.7,NA,18,6,NA,2,NA,NA,NA
"21295",1981-02-02 00:00:00,83743,NA,27.6,24.7,35,NA,78,1013,NA,0,0,11.3,0,4.3,63.25,2.5
"21296",1981-02-02 12:00:00,83743,0,29,24.7,NA,24.2,69,1015.1,NA,36,2.5,NA,1,NA,NA,NA
"21297",1981-02-02 18:00:00,83743,NA,34.6,25.9,NA,NA,48,1012.4,NA,36,2,NA,3,NA,NA,NA
"21298",1981-02-03 00:00:00,83743,NA,30.4,25.8,35.2,NA,68,1012.5,NA,23,3,10.1,0,8.3,71.75,3.266667
"21299",1981-02-03 12:00:00,83743,0,30.4,25.2,NA,26.9,64,1012,NA,36,4.8,NA,6,NA,NA,NA
"21300",1981-02-03 18:00:00,83743,NA,30.9,25.2,NA,NA,61,1011.2,NA,18,5,NA,7,NA,NA,NA
"21301",1981-02-04 00:00:00,83743,NA,27.2,24.8,NA,NA,81,1010.3,NA,0,0,NA,0,NA,NA,NA
"21302",1981-02-04 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21303",1981-02-05 00:00:00,83743,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,7.7,NA,5.4,73,4.533333
"21304",1981-02-05 12:00:00,83743,0,30,26,NA,24.7,72,1012.3,NA,5,2.5,NA,6,NA,NA,NA
"21305",1981-02-05 18:00:00,83743,NA,31.6,25.6,NA,NA,60,1011.3,NA,23,7.3,NA,6,NA,NA,NA
"21306",1981-02-06 00:00:00,83743,NA,27,24.4,NA,NA,80,1013.9,NA,18,3.8,NA,8,NA,NA,NA
"21307",1981-02-06 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21308",1981-02-07 00:00:00,83743,NA,NA,NA,26.8,NA,NA,NA,NA,NA,NA,0,NA,3,92.75,3.7
"21309",1981-02-07 12:00:00,83743,0,25.4,24,NA,22.9,88,1015.8,NA,5,4.3,NA,10,NA,NA,NA
"21310",1981-02-07 18:00:00,83743,NA,24.7,23.9,NA,NA,93,1015.4,NA,23,5,NA,10,NA,NA,NA
"21311",1981-02-08 00:00:00,83743,NA,23.4,22.8,NA,NA,95,1016.5,NA,14,1.8,NA,10,NA,NA,NA
"21312",1981-02-08 12:00:00,83743,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21313",1981-02-09 00:00:00,83743,NA,NA,NA,30.2,NA,NA,NA,NA,NA,NA,3.6,NA,4.1,84.5,3.5
"21314",1981-02-09 12:00:00,83743,0,25.9,24,NA,22.6,85,1013.3,NA,36,2.5,NA,9,NA,NA,NA
"21315",1981-02-09 18:00:00,83743,NA,28.4,25.3,NA,NA,77,1010.5,NA,18,8,NA,7,NA,NA,NA
"21316",1981-02-10 00:00:00,83743,NA,24.4,23,NA,NA,88,1011.7,NA,0,0,NA,4,NA,NA,NA
"21317",1981-02-10 12:00:00,83743,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21318",1981-02-11 00:00:00,83743,NA,NA,NA,32.7,NA,NA,NA,NA,NA,NA,11.1,NA,4,68.5,4.7
"21319",1981-02-11 12:00:00,83743,0,28.6,24.1,NA,23.7,67,1011.7,NA,36,2.5,NA,3,NA,NA,NA
"21320",1981-02-11 18:00:00,83743,NA,28.7,24.5,NA,NA,69,1009.1,NA,14,6.6,NA,3,NA,NA,NA
"21321",1981-02-12 00:00:00,83743,NA,28.4,24.2,32.3,NA,69,1010.2,NA,5,5,11,0,6.4,71.25,4.1
"21322",1981-02-12 12:00:00,83743,0,29.6,24.8,NA,24.9,66,1011.8,NA,36,2.8,NA,1,NA,NA,NA
"21323",1981-02-12 18:00:00,83743,NA,28.8,25.1,NA,NA,73,1009.4,NA,14,7,NA,3,NA,NA,NA
"21324",1981-02-13 00:00:00,83743,NA,28.4,24.8,32.9,NA,73,1010.2,NA,9,2.5,11.7,0,6.3,69,4.7
"21325",1981-02-13 12:00:00,83743,0,30.4,24.9,NA,25.2,62,1014.8,NA,5,4.3,NA,1,NA,NA,NA
"21326",1981-02-13 18:00:00,83743,NA,30.2,25.3,NA,NA,66,1012.6,NA,14,8.3,NA,1,NA,NA,NA
"21327",1981-02-14 00:00:00,83743,NA,28.4,24.9,32.2,NA,74,1012.4,NA,14,1.5,11.4,0,6.9,64,3.366667
"21328",1981-02-14 12:00:00,83743,0,28.4,22,NA,24.2,55,1016.2,NA,36,2.3,NA,0,NA,NA,NA
"21329",1981-02-14 18:00:00,83743,NA,30.8,24.8,NA,NA,59,1013.4,NA,18,4,NA,2,NA,NA,NA
"21330",1981-02-15 00:00:00,83743,NA,27.6,23.8,30.8,NA,71,1014,NA,9,3.8,10.2,0,5.5,77,5.266667
"21331",1981-02-15 12:00:00,83743,0,28.4,24.4,NA,24,71,1016.7,NA,0,0,NA,0,NA,NA,NA
"21332",1981-02-15 18:00:00,83743,NA,26.8,23.8,NA,NA,77,1014.8,NA,18,7.5,NA,2,NA,NA,NA
"21333",1981-02-16 00:00:00,83743,NA,26.8,24.3,31.6,NA,80,1015.1,NA,5,8.3,11.3,10,5.5,70.25,4.366667
"21334",1981-02-16 12:00:00,83743,0,28.4,24.2,NA,23.3,69,1017,NA,5,2.6,NA,1,NA,NA,NA
"21335",1981-02-16 18:00:00,83743,NA,30,24.8,NA,NA,64,1013.7,NA,23,8,NA,2,NA,NA,NA
"21336",1981-02-17 00:00:00,83743,NA,27,23.6,29.4,NA,74,1015.1,NA,14,2.5,0,0,6.6,74.25,2
"21337",1981-02-17 12:00:00,83743,0,28.1,23.9,NA,24,69,1018.5,NA,9,1.8,NA,2,NA,NA,NA
"21338",1981-02-17 18:00:00,83743,NA,28,23.9,NA,NA,70,1016.3,NA,14,1.6,NA,5,NA,NA,NA
"21339",1981-02-18 00:00:00,83743,NA,25.4,22.8,29.6,NA,79,1017.1,NA,5,2.6,11.6,4,5.2,76.75,6.066667
"21340",1981-02-18 12:00:00,83743,2,26.4,22.8,NA,22.9,72,1017.8,NA,5,3.3,NA,7,NA,NA,NA
"21341",1981-02-18 18:00:00,83743,NA,27.5,24,NA,NA,73,1015.1,NA,18,7.3,NA,5,NA,NA,NA
"21342",1981-02-19 00:00:00,83743,NA,25.8,23.5,27.4,NA,81,1015.4,NA,5,7.6,8.8,4,3.8,83.5,5.766667
"21343",1981-02-19 12:00:00,83743,0,24.4,22.9,NA,21.4,87,1016.4,NA,14,7.1,NA,2,NA,NA,NA
"21344",1981-02-19 18:00:00,83743,NA,26.2,23.6,NA,NA,79,1014.7,NA,14,7.6,NA,3,NA,NA,NA
"21345",1981-02-20 00:00:00,83743,NA,24.5,22.6,29.3,NA,84,1015.7,NA,23,2.6,10.4,5,3.4,83.25,4.766667
"21346",1981-02-20 12:00:00,83743,0,27.2,24,NA,22.2,75,1016.6,NA,9,2.6,NA,3,NA,NA,NA
"21347",1981-02-20 18:00:00,83743,NA,26.3,24.1,NA,NA,82,1015.4,NA,18,9.1,NA,4,NA,NA,NA
